,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
3233209,5.0,,True,"11 28, 2014",A22VMY11JU1T8S,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Sharon Wheeler,"This mouse/keyboard combo is an excellent value. I bought it to replace a Microsoft Bluetooth keyboard that mysteriously stopped working after 2 years. I do have to have the dongle inserted in a USB port, but it's unobtrusive, and unlike the bluetooth keyboard I was using before, this one can be used to enter the BIOS on bootup or select advanced startup options for the OS.",Worth every penny,1417132800,
3233210,5.0,,True,"11 28, 2014",A2UKHQQS9BAF1W,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Trajan Trajanis,"Very nice. Range isn't great but for 20 bucks it's awesome.
Nice and light, not too noisy, feels and works great.
I'm quite pleased.",Good deal,1417132800,
3233211,5.0,,True,"11 28, 2014",A2N8JXXVRGNRPQ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},rise,"Nice inexpensive wireless combo.  Perfect for non-gaming customers who just want a basic, well built KB/mouse wireless combo.  Unifying software and Logitech support are great.",Great for what it is,1417132800,
3233212,3.0,,True,"11 28, 2014",A3TMF4R04TTBYS,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Rogue Bull,"I actually like the keyboard and mouse, but it is NOT ""Unified"" as was originally stated on the website.  I had not opened it for a month after i Received it otherwise i would have returned for the Unifying version.",I actually like the keyboard and mouse,1417132800,
3233213,5.0,,True,"11 27, 2014",ACES6E6X5RF98,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},John T. Veenkant,Great Product.  Great Price.  Exactly what we needed.,Five Stars,1417046400,
3233214,4.0,,True,"11 26, 2014",A1CN57ODNMPFTF,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Your Average Reviewer,"This is a great combo! Its not a gaming keyboard and mouse, but it gets the job done pretty good",This is a great combo! Its not a gaming keyboard and mouse,1416960000,
3233215,4.0,,True,"11 26, 2014",A3JCD5CGEA2H9C,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},rmrg,"Needed a wireless setup to streamline my desktop clutter, and this seemed to be the best value proposition. Keyboard is great, no lag in my experience. Skeptical about its 2-year battery life claim, but mine's always on anway because I use rechargeables on it and the mouse. Speaking of the mouse, the travel size is a downgrade if you're coming from a vertical mouse like I am, but it's an okay compromise.",MK270,1416960000,
3233216,5.0,,True,"11 26, 2014",AJB6UTXGD1QCE,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jermaine Burrell,I love it,Five Stars,1416960000,
3233217,5.0,,True,"11 25, 2014",A3B3OQ9HH9SPXV,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Glenn Mixon,I have had a wireless mouse and keyboard but this is the first one I've had using the same USB connector.  I love it.,I love it.,1416873600,
3233218,5.0,,True,"11 25, 2014",A1N0EY0741B0MI,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},FJB,Excellent value for the price,Five Stars,1416873600,
3233219,4.0,,True,"11 24, 2014",A1JIM0H1QXJZIZ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jeff Chandler,"Not anything fancy.  It plugs in and works well.  I might prefer a heavier feel, but this is cheap and functional.",Priced well for the product,1416787200,
3233220,5.0,,True,"11 24, 2014",A3K5PXLVJ1ITXA,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Lauren Naturals,Item as described.  Good quality.  Fast shipping.,nice wireless keyboard and mouse,1416787200,
3233221,5.0,,True,"11 24, 2014",A2KGZXS7UMZ2XI,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Eric Johnson,Works great and doesn't eat up the batteries,Good battery life,1416787200,
3233222,4.0,,True,"11 24, 2014",AQJTOSIMUPHJ8,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Joseph,"This is a great little keyboard and mouse my only gripe is that sitting less than six feet I was having issues with connectivity.

The travel on the keyboard is very nice and the keys are not too easy to press, but not too hard. The mouse works well, but the clicking is quite loud which may or may not bother you.",Another solid HID from Logitech,1416787200,
3233223,5.0,,False,"11 24, 2014",AKC1EDKP416DO,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Joshua,"It works. What more is there to say? Have used it with both Windows and Mac. If you need a cheap wireless keyboard/mouse combo, get it.",Works well,1416787200,
3233224,4.0,,True,"11 23, 2014",A2JPLWIO8YMRB0,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Crawdaddy,Mouse is slow and sometimes unresponsive. Feels like it sticks up. Keyboard is not to bad butthis was not an expensive package so I did not expect much.,Feels like it sticks up,1416700800,
3233225,5.0,,True,"11 23, 2014",A2MASZBPWLSEMZ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},michael harley,Great,Five Stars,1416700800,
3233226,5.0,,True,"11 23, 2014",A1MVQKYZTJ7ONS,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},James Savopoulos,Nice keyboard for the money plug and play,Five Stars,1416700800,
3233227,5.0,,True,"11 22, 2014",A2ZICRM1OQ5I6G,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},EnjoyTheWalk,"Love it! Perfect price and utility combination. I need nothing more than this, and it works wonderfully!",Five Stars,1416614400,
3233228,4.0,,True,"11 21, 2014",AP9GX40EFTQQS,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Bajirao,Works as expected... soft touch...,Four Stars,1416528000,
3233229,5.0,,True,"11 21, 2014",A66XFHRV68MTQ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Mr Edd,"This is the third of these I have bought and all have worked fine.  I am upgrading a few friends computers so they can stream video over the internet. and I tell them to get these so they can use as remotes from their TV couch.

Good product and works well.

Edd",Work Well,1416528000,
3233230,4.0,,True,"11 21, 2014",A2QWFNP08PRTGP,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Reta94,item arrived as described.  Quick shipping!,Four Stars,1416528000,
3233231,5.0,,True,"11 19, 2014",A1M4OV57K2O1ZG,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Mama L,Works great - bought for my computer and haven't had any issues,Works great - no issues.,1416355200,
3233232,3.0,,True,"11 19, 2014",A19AR53KOQSWFT,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Tammy,"They look great and give a sturdy feel.
All you have to do is plug the USB receiver to the USB port and it works.  That's it. No installation needed.

With a Windows 8, 64-bit OS, it's faulty 50% of the time. I have the USB receiver plugged into the tower on the desk about 1 foot away (with direct-line-of-sight) from the keyboard and mouse and the connection is still spotty.
Sometimes the mouse refuses to move and sometimes it takes the keyboard takes a long time to display what I typed.

I can type a complete sentence and nothing would show up, then bam, the whole sentence appears.
Unreliable.",Delay,1416355200,
3233233,5.0,,True,"11 19, 2014",A1RHS2BI2SQF8R,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Dog Lover,"Why did I wait this long to buy this wireless keyboard and mouse?  I have used wireless mice (mouses?) for years, but never a wireless keyboard.  Not having wires run all over the place really opens up my workspace.  That both items share a single USB connection is a plus.

The keyboard is very comfortable and responsive.  It's as good as any desktop keyboard I have had.  The mouse is on the smaller side, but it's very comfortable for me.  It is also very responsive.  The mouse is basic, but it does have an auto-scroll feature.  The left and right click have just the right tension, and the scroll wheel works well.

I have only two cautions.  My keyboard would cut out occasionally.  I had used a USB port on the back of my computer and perhaps some other wires or connection was interfering with the signal.  I moved the miniature USB plugin to another port and have not experienced the problem since.  Caution number two - you have to remember to turn off both the keyboard and mouse when done or use up your batteries prematurely.

Great product for the price.",The keyboard is very comfortable and responsive,1416355200,
3233234,3.0,,True,"11 19, 2014",A2I33XHE8A1L08,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Lee Davis,"It does randomly disconnect, but that's only for a moment. For the price, the mouse and keyboard are both very high quality and easy to use. And other than the occasional momentary disconnection, I've had absloutly no problems.",Very pleased.,1416355200,
3233235,5.0,,True,"11 18, 2014",A34VQM7LHJNO53,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Adrienne Jahnke-Smith,worked great,Five Stars,1416268800,
3233236,4.0,,True,"11 18, 2014",APORPWO932O8R,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},highestbid,"Works like a charm.  Simple but does everything it says, and well.",nice combo,1416268800,
3233237,5.0,,True,"11 18, 2014",A2QUS11WGUDBTK,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},jack Chen,shiping so fast  .very nice stuff  love item,very nice stuff love,1416268800,
3233238,5.0,,True,"11 17, 2014",A3W46II4U9C5YW,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Marcus,great price and quality,Five Stars,1416182400,
3233239,1.0,,True,"11 17, 2014",A108C2KS4QSD9K,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Avid Reader,"The keyboard is squishy and light, the mouse is tiny, and if you install the drivers, scrolling becomes weird. If you press the control key within about a second after stopping scrolling, browsers think you have ctrl-scrolled, and adjust their font size. Grrr.

On the good hand, I really like the size of the keyboard - it doesn't have much pointless border - and it Just Works. It's a pretty good deal for less than twenty bucks.

(Update 2015-08-23: I'm going to replace it with something better. I don't use it very often, but the keyboard intermittently just stops working for a minute at a time. The mouse keeps working fine, but the keyboard just stops. Very frustrating. Replacing the batteries doesn't help.)",Cheap and cheerful; not for serious or prolonged use.,1416182400,
3233240,5.0,,True,"11 17, 2014",A24UJ1OYTE60U9,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jm Johns,Love it! I'm using with a laptop and monitor. So much better than little laptop keys.,Five Stars,1416182400,
3233241,4.0,,True,"11 17, 2014",A1XYQ6H3CGT2H8,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Joshua K Friel,"The keyboard and mouse set are excellent budget set.  I purchased mainly for the calculator key and the media keys which work with Google Music player and other players without setup.  I have an MK320 which I use at work that is a little more spacious which I prefer over this model.  However, for $20, this is hard to beat.",The keyboard and mouse set are excellent budget set,1416182400,
3233242,5.0,,True,"11 17, 2014",A1TIW5FBX8HRRA,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Courtney,Works great!  Love sitting on my couch with my laptop hooked up to the big screen TV and surfing.  Had it a year and have not had to change batteries.,Works great! Love sitting on my couch with my laptop ...,1416182400,
3233243,5.0,,True,"11 16, 2014",A1HK6BIYERUP3P,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},ACCER,"Not really much to say here as it's a great wireless combo that does a great job. I love the tiny nano receiver that never needs to be removed. This was purchased to replace an older keyboard/mouse combination that, believe it or not, my puppy chewed up. She's a Yorkie and chews up everything she can sink her teeth into.....and a few things that she can't!",Works great!,1416096000,
3233244,4.0,,True,"11 16, 2014",A3TROSNUYSQTU2,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Abel,"A great value and it works flawlessly. It was a hassle free setup, plug n play. The mouse is a little smaller than a typical mouse, but I've gotten used to it and am perfectly comfortable using it. I do wish it came with individual usb wireless receivers for the mouse and keyboard, instead of 1 receiver for both. However, that doesn't change that this is a quality wireless mouse and keyboard.","Great value, Works flawlessly, Easy setup",1416096000,
3233245,5.0,,True,"11 16, 2014",A2SBFZDUVCEYLW,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jemille R. Hardy,works perfectly and solves our space problem completely.  We use it about 10 feet from the signal source but it seems to work at greater distances.,works perfectly and solves our space problem completely. We ...,1416096000,
3233246,5.0,,True,"11 16, 2014",A2S34NQMNGNFWK,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Brahm,"Use it for macbook pro with external monitor.
convenient and comfortable",Useful for laptop,1416096000,
3233247,5.0,,True,"11 15, 2014",A35FTNRQ46JAZJ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ben Adams,"Reasonably well-designed and well-priced keyboard and mouse combo with little latency. Does what you expect it to, is nice and minimal whilst retaining a full-sized key layout and numpad. Got it for use with a desktop PC I brought back to life from my girlfriend's parents, so I wanted it to be cheap but workable. This is exactly that.

5/5",Good keyboard/mouse combo with minimalist design and fully-featured keys.,1416009600,
3233248,5.0,,False,"11 15, 2014",A2OQVKCMKLR8SE,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},SFOBill,"I bought this COMBO set at KMART for the Amazon posted price of $19.99.  I've used it in my office for the last 5 months every day and it has performed with flawless execution.  It's a superb buy for the money.  Logitech:  You are to be commended for this well-executed product.  Both items are light weight, functional, and the online driver software is easily downloaded, installed and maintained on Windows 7 - effortlessly.  The on-off switches are real battery savers, but neither is battery hungry.  I've only replaced the batteries in the mouse once in 5 months with daily use (40+ hour work week).

I'm a software engineer so these devices take the abuse of heavy use.  I've never been concerned with any range issues as I'm nearby; if the mouse were to die, the unifying software would allow me to buy another Logitech of any model (e.g. M705 Anywhere Mouse) and re-establish the existing connection with the supplied USB wireless short-range Bluetooth adapter.  Another wonderful feature - and I would still have a 'combo' kit.  I am pleased with the tactile feedback of the keyboard, but then I'm spoiled with IBM 3270 keyboards that set the industry standard for excellence for decades.

You can easily check both items in your luggage as I have done, too!

I'll buy another and give it away as a stocking stuffer!

If I could give it 6 stars I would do so.  25+ years and many products purchased as a Logitech customer - RARELY disappointed!","Excellent Price Point, Durable, Light Weight, Superb Software Installation",1416009600,
